 idStation;speed;location;lat;lng
NC-450518689675314;fast;Via C. Calciati ‌Piacenza;45.044741;9.704787
45143341199956684_1;slow;Via Caorsana 26/B ‌Piacenza;45.045841;9.724506
OCPI-129-e6ede74e-72af-4c17-b1eb-993c84040747;fast;Via Giuseppe Portapuglia, 11 ‌Piacenza;45.047450;9.726860
WA-TESLA-34602;slow,rapid;Via Caorsana ‌Piacenza;45.039104;9.754085
OCPI-129-480e2d1c-6fc9-4794-a424-855fe7c2766c;fast;Via Caorsana, 38 ‌Piacenza;45.041330;9.751660
OCPI-130-19XP22T3KK4AZ00585;fast;VIA TORTA ‌Caorso;45.047129;9.874940
Scame_100225512;fast;Via Rovere ‌Caorso;45.048890;9.877713
OCPI-207-IT*REV*E720;fast;Via Melchiorre Gioia  ‌San Pietro in Cerro (PC);45.022446;9.950092
OCPI-129-e84881fe-f5a6-47a1-83ba-765c5af1e9f3;fast;Via Aldo Moro, 4 ‌Villanova sull'Arda;45.026202;9.997107
NC-4502153110085906;fast;Strada Palazzo Due Torri 3 ‌Provincia di Parma;45.021531;10.085906
OCPI-128-17bc8fdf-ac68-11e9-b19a-020100016614;fast;Via Incoronata ‌Sabbioneta;45.000665;10.489830
OCPI-129-58ce362a-658b-40aa-b430-62ccdda1467b;fast;Via G. Mazzini, 10 ‌Commessaggio;45.034660;10.547100
OCPI-129-06090493-bc89-48b7-a8f2-d193857652fd;fast;Via Roma, 34 ‌Motteggiana;45.035750;10.762390
OCPI-129-2b1ba314-8bd9-47d6-bc39-8ff4a0009e27;fast;Via Ugo Foscolo, 10531 ‌Quistello;45.003720;10.984530
NC-4501518110983448;slow;Via del Bugno ‌Quistello;45.015181;10.983448
NC-4503280011003812;slow;Via Defendi Semeghini ‌Quistello;45.032800;11.003812
OCPI-128-17bc8b67-ac68-11e9-b19a-020100016614;fast;Via Gorgadelli (fraz. Pieve di Coriano) ‌Borgo Mantovano;45.033019;11.105747
OCPI-129-920682e3-3d3c-40b2-b1ea-5b9ac79e6b0f;fast;Largo Fratelli Cervi, 8 ‌Borgo Mantovano;45.047800;11.129460
OCPI-129-de55f042-7004-4f8a-944e-93d5173bab92;fast;Piazza XX Settembre, 3 ‌Magnacavallo;45.005790;11.178870
OCPI-128-172ff7bb-628f-4400-908d-67273d4b2892;fast;Piazza Guglielmo Marconi ‌Magnacavallo;45.006307;11.182419
OCPI-128-17bc8a07-ac68-11e9-b19a-020100016614;fast;Vicolo Bisighini (fraz. Carbonara di Po) ‌Borgocarbonara;45.037511;11.224017
OCPI-128-17bc892a-ac68-11e9-b19a-020100016614;fast;Piazza Plebiscito (Fraz. Sermide) ‌Sermide e Felonica;45.006677;11.299616
OCPI-129-cad2a1c4-03ca-4873-bc0f-29f26dbbc364;fast;Via Colombano, 301 ‌Castelnovo Bariano;45.028447;11.286103
OCPI-129-e2350aac-60ba-4628-8929-017fb44d2fea;fast;Via Pasi, 3 ‌Castelmassa;45.017610;11.309580
OCPI-129-7f575a6e-8faf-4f28-b69f-d79144903495;fast;Via Fabio Filzi, 4 ‌Ceneselli;45.013890;11.370300
OCPI-129-63137289-7456-47ec-b787-ae4d6d366dbb;fast;Via Edmondo de Amicis, 18 ‌Trecenta;45.031000;11.461060
OCPI-129-71715082-c59a-460d-935f-94989eb70eba;fast;Via Roma, 67 ‌Bagnolo di Po;45.016772;11.501870
OCPI-129-05c543db-326f-46e2-91c2-696aaec61694;fast;Via Scardovara, 68 ‌Canda;45.034640;11.504411
OCPI-129-c723d828-e55b-4642-b528-593dfa6cd86b;fast;Via Torino, 29 ‌Castelguglielmo;45.022090;11.535950
OCPI-129-0ebb03f4-26f1-4b3e-bf6d-8b6202fb4f18;fast;Borgo L. Battisti, 21 ‌San Bellino;45.026790;11.588680
OCPI-129-066c7e9d-dee3-4907-b6fe-032969a774ed;fast;Via Roma, 2 ‌Villamarzana;45.014230;11.693790
OCPI-129-9cc32983-669e-4d71-bf0c-d8c6f76d96f7;fast;Via Aldo Moro, 207 ‌Costa di Rovigo;45.048258;11.696640
OCPI-129-f5edf73a-fe2b-4beb-b501-8c0d73a4372e;fast;Via Aldo Moro, 323 ‌Arqua Polesine;45.009550;11.743420
OCPI-130-EVOS_thing4228;fast;Via Dosso Faiti ‌Rovigo;45.044442;11.750764
OCPI-129-a0795136-7bb5-4f76-9356-0e217a8c4425;fast;Via Giovanni Falcone, 33 ‌Bosaro;45.002110;11.768980
NC-4502858611776909;slow;Via del Commercio ‌Rovigo;45.028587;11.776909
EDS_TOY_0130;fast;Via Combattenti Alleati Europa, 4c ‌Rovigo;45.037306;11.779417
OCPI-130-EVOS_thing4307;fast;VIA DEL COMMERCIO ‌Rovigo;45.029791;11.780180
NC-4504665311788084;slow;Via Sant'Antonio ‌Rovigo;45.046653;11.788084
OCPI-130-20XP22T3KK4AL01065;fast;Via Girolamo Savonarola ‌Rovigo;45.038948;11.793283
OCPI-129-61f124a5-2845-43e7-a264-108796468bd6;fast;Via San Pietro Martire, 150 ‌Pontecchio Polesine;45.020490;11.807210
OCPI-129-ab122774-c73f-42c7-8159-7334e2b840f8;fast;Via Don Aser Porta, 45 ‌Rovigo;45.040923;11.821715
OCPI-129-8dc3ac34-cb5c-4d11-98d9-be624c7280c1;fast;Via A. Ballotta, 34 ‌Gavello;45.021580;11.916550
OCPI-129-14d59d34-430d-4a4e-aa94-09fd35acfe1c;fast;Via Don Minzoni ‌Corbola;45.006256;12.073608
OCPI-129-4ac45105-b283-4975-8b4e-9105df91b7e9;fast;Piazza della Libertà, 16 ‌Adria;45.025430;12.085830
OCPI-129-5ba72143-1192-4640-a8d0-ffad1a6097f0;fast;Via Lampertheim, 1 ‌Adria;45.043126;12.058027
OCPI-129-7cbf0d4d-4dd3-4f23-adab-b954fd66c970;fast;Via G. D' Annunzio, 13 ‌Taglio di Po;45.008060;12.208510
OCPI-129-c12e3f70-1775-40e1-bc2f-6bd29d94b74d;fast;Piazza Giacomo Matteotti, 3 ‌Porto Viro;45.018294;12.228999
NC-4502054712232261;slow;Via Romea ‌Porto Viro;45.020547;12.232261
OCPI-129-c2156e68-6d46-4afd-8400-5edb28b5c9a6;fast;SS309, 17 ‌Porto Viro;45.023880;12.233920
OCPI-129-c5ee04b4-78cc-4f35-8ad4-cee5daeb38ad;fast;Via Dosso, 2 ‌Porto Viro;45.034985;12.228789
OCPI-129-97a8377e-5e4a-49fa-ad92-040bd6e7833b;fast;Via Piave, 13 ‌Porto Viro;45.037610;12.216373
NC-4504853212366649;slow;Via delle Valli ‌Porto Viro;45.048532;12.366649
NC-4502672812421092;slow;Motorhome parking Boccasette ‌Porto Tolle;45.026728;12.421092
NC-450528889603563;fast;Via Lampugnana ‌San Nicolò;45.052934;9.603040
NC-450551729642279;slow;Via Emilia Pavese ‌Piacenza;45.055287;9.642260
OCPI-258-IT*911*E*IT*000277*0000001;rapid;Via Emilia Pavese 195 ‌Piacenza;45.055300;9.644900
OCPI-129-a6391613-7df5-4be4-ac0d-c3e3e89e9e94;fast;Via Sforza Pallavicino, 4 ‌Piacenza;45.050250;9.684880
OCPI-130-EVOS_thing22309;slow,fast;Via Camillo Benso Conte di Cavour 7 ‌Piacenza;45.052826;9.694145
OCPI-129-3e6d7b05-e2a4-4f77-859e-b48e66ca8ded;fast,rapid;Via Atleti Azzurri d'Italia, 14 ‌Piacenza;45.053430;9.660440
WA-TESLA-20933;fast;Via Cittadella ‌Piacenza;45.053619;9.693341
OCPI-130-20XM32T7KK4AR00150;rapid;Via Emilia Pavese, 42, 29121 Piacenza PC, Ita ‌Piacenza;45.054101;9.674090
OCPI-130-EVOS_thing22310;slow,fast;Via Camillo Benso Conte di Cavour 60 ‌Piacenza;45.054251;9.695491
OCPI-129-60ee8b29-7c6b-48f1-93a9-41fb0e7fb501;fast;Via Atleti Azzurri d'Italia, 5 ‌Piacenza;45.054380;9.660480
NC-450544439674947;slow;Via Emilia Pavese ‌Piacenza;45.054443;9.674947
OCPI-129-c9f372a5-353f-4359-ae7b-a63a74e7950c;fast,rapid;Viale Risorgimento, 4 ‌Piacenza;45.055920;9.697790
OCPI-129-5462ad68-002f-40cc-8e57-901d6946f5d0;fast;Via XXI Aprile, 53 ‌Piacenza;45.057140;9.678070
OCPI-130-19XP22T3KK4AZ00331;fast;VIA EMILIA 100 - PARCHEGGIO AUCHAN ‌San Rocco Al Porto;45.072296;9.711860
OCPI-130-19XP22T3KK4AZ00571;fast;VIA FERMI ‌Caorso;45.050578;9.869388
OCPI-130-19XP22T3KK4AZ00511;fast;Via Bussandri Ernesto ‌Caorso;45.052494;9.879238
OCPI-130-ENX_00003442;rapid;Via della Ceramica ‌Zona Produttiva Nord;45.060805;9.881758
OCPI-130-19XM32T7CB3W000223;rapid;VIA DELLA CERAMICA ‌Caorso;45.060666;9.883628
OCPI-129-1114597c-94f4-4926-8634-cf793346b868;fast;Gruppo Mantova, 10 ‌Monticelli d'Ongina;45.075600;9.892360
OCPI-130-EVOS_thing2149;fast;Via Michelangelo Buonarroti ‌Monticelli D'ongina;45.087200;9.931200
OCPI-130-EVOS_thing2134;fast;Piazza della Resistenza 29011 ‌Monticelli D'ongina;45.090577;9.935328
OCPI-129-853edadf-a620-444f-ab0e-7df2c2dbc6f8;fast;Via Bellina, 2 ‌Castelvetro Piacentino;45.093841;9.976313
OCPI-130-19XP22T3KK4AZ00584;fast,slow;STRADA STATALE 10 - Parcheggio Centro Commerc ‌Castelvetro Piacentino;45.094803;9.974443
OCPI-130-EVOS_thing2580;slow,fast;Piazza Stefano Villa ‌Castelvetro Piacentino;45.096867;9.988662
NC-4509161310233493;fast;Via Giuseppina ‌Cella Dati;45.091613;10.233493
NC-4508561410313010;rapid;Strada Provinciale 70 ‌San Martino del lago;45.085613;10.313010
OCPI-172-22;fast;Via Roma ‌Spineda (CR);45.059700;10.514000
OCPI-129-4b73fe54-603b-4acc-9793-b22905970fae;fast;Viale Bergamaschi Don Domenico, 16 ‌Gazzuolo;45.080390;10.565250
OCPI-129-ae09e60c-da17-4a8f-9b25-de2edefe544d;fast;Gazzuolo ‌Gazzuolo;45.070150;10.583230
NC-4508479210703421;fast;Via Sacca ‌Buscoldo;45.084792;10.703421
NC-4505988010840424;rapid;Autostrada del Brennero ‌Bagnolo San Vito;45.059880;10.840424
OCPI-130-17EM32T77B3W000008;rapid;Via Marco Biagi - Mantova Outlet Village ‌Bagnolo San Vito;45.088238;10.859101
NC-4508446110908233;fast;Via Levatella 18 ‌Bagnolo San Vito;45.084461;10.908233
OCPI-128-17bc8c44-ac68-11e9-b19a-020100016614;fast;Via Breda ‌Sustinente;45.069968;11.021041
OCPI-128-17bc8bd6-ac68-11e9-b19a-020100016614;fast;Via dei Poeti (fraz. Revere) ‌Borgo Mantovano;45.057836;11.125372
OCPI-129-3222d1a2-6754-43ce-8bca-9b9ea404a496;fast;Via Cavallotti, 24 ‌Melara;45.063475;11.201678
OCPI-128-a1247f85-255e-4839-9704-560e2cfb568f;fast;Via Ugo Roncada (fraz. Borgofranco Sul Po) ‌Borgocarbonara;45.050698;11.207699
OCPI-129-6bf149af-be01-492f-abba-7708802d47b8;fast;Via Roma, 11 ‌Bergantino;45.060540;11.252500
OCPI-129-b9398b78-e95c-4b0a-9fab-f38f349f0c6e;fast;Via Piazza Menà, 120 ‌Castagnaro;45.085858;11.435487
OCPI-129-5dff1d2b-0b5f-4849-bf42-1dace3ad92af;fast;Via Alcide De Gasperi, 84 ‌Giacciano con Baruchella;45.065450;11.450510
OCPI-238-IT*GCE*EDCEC8YGZNNT1;fast,rapid;Via Martiri di Villamarzana 222 ‌Badia Polesine;45.091358;11.502820
OCPI-129-9af716f9-633b-4967-95b6-d753c2727331;fast;Via Cà Mignola Vecchia ‌Badia Polesine;45.093560;11.512830
OCPI-129-b898e978-b61a-4d34-bcfc-f01117836970;fast;Via Ramodipalo Centro, 11 ‌Lendinara;45.079290;11.561020
OCPI-130-EVOS_thing4305;fast;Piazza Risorgimento ‌Lendinara;45.083740;11.598994
OCPI-130-EVOS_thing31019;fast;Piazzale Dello Statuto, 45026 Lendinara RO, I ‌Lendinara;45.085555;11.596776
OCPI-130-21XP22T5HK4AM00007;slow,fast;Via Caduti del Lavoro, 17 ‌Lendinara;45.086602;11.599982
OCPI-129-648f2b9c-f4f2-48ea-8428-7707a0f2b7c2;fast;Via Roma, 77 ‌Villanova del Ghebbo;45.055360;11.645420
OCPI-129-31e6fba4-29f8-4285-aecf-187e03144cfa;fast;Via Valdentro, 57 ‌Lendinara;45.056520;11.642490
OCPI-130-EVOS_thing9558;fast;Via Perolari ‌Lendinara;45.082731;11.600207
OCPI-130-21XP22T5HKJAL00336;slow,fast;Via XXIV Maggio, 45026 Lendinara RO, Italy ‌Lendinara;45.083725;11.606333
OCPI-129-54eb3518-3ce5-49fe-a2fa-91d296680ae5;fast;Via San Gregorio, 10 ‌Rovigo;45.094980;11.729940
OCPI-129-251b22d6-e656-4c81-8bf2-bbf775991ed0;fast;Via Pietro Mascagni, 124 ‌Rovigo;45.070451;11.773264
OCPI-130-18XM32T77B3W000056;rapid;Via Luigi Einaudi 37 - CONAD ‌Rovigo;45.052065;11.781653
01.029-01122;rapid;Viale del Lavoro ‌Rovigo;45.053257;11.782917
OCPI-233-21XP22T3KK4AL00010;fast;VIA PORTA SA ‌ROVIGO;45.071722;11.783133
OCPI-130-18XM32T7CB4W000004;rapid;Piazzale Giuseppe di Vittorio ‌Rovigo;45.071660;11.784335
OCPI-130-EVOS_thing22431;fast;Viale Porta Adige a Rovigo ‌Rovigo;45.087232;11.785085
OCPI-130-18XM32T77B3W000035;rapid;Viale Porta Adige, 28 - Sede Enel ‌Rovigo;45.085585;11.785528
OCPI-129-4aef12cd-41a3-4095-b638-ef1dba7441be;fast;Via del Sacro Cuore, 3 ‌Rovigo;45.069440;11.786410
NC-4505681611789449;slow;Via Cime di Lavaredo 110 ‌Rovigo;45.056816;11.789449
NC-4505662511789566;slow;Via Stazione 2 B ‌Este;45.056625;11.789566
NC-4505854011791278;slow;Viale Porta Po ‌Rovigo;45.058678;11.791238
OCPI-129-7d56eca3-d1e0-4387-82bf-050d82e51216;fast;Via San Bellino, 2 ‌Rovigo;45.063970;11.794660
OCPI-130-EVOS_thing5224;fast;Via Viernheim ‌Rovigo;45.060308;11.793959
OCPI-130-EVOS_thing4238;fast,slow;VIA DE GASPERI ‌Rovigo;45.080255;11.795571
OCPI-130-EVOS_thing4207;slow,fast;Viale Tre Martiri ‌Rovigo;45.074938;11.802515
OCPI-129-11be04e0-6b99-42c4-94f2-393f48ff9483;fast;Via San Michele del Carso, 19B ‌Rovigo;45.081690;11.832340
NC-4505881112035832;fast;Viale Risorgimento ‌Palazzon;45.058811;12.035832
OCPI-129-76c60e22-f305-4100-a48d-cd8885dd47a6;fast;Via Aldo Moro, 18A ‌Adria;45.050950;12.049583
NC-4505514712065461;slow;Via Monsignor F. Pozzato ‌Adria;45.055147;12.065461
OCPI-129-76da441d-1f93-4362-8c70-ba89a2abe18f;fast;Via Evangelista Groppo, 4 ‌Loreo;45.062310;12.188080
OCPI-129-a845733e-9f0a-486b-8959-ff98caec9c61;fast;Viale Stazione, 24 ‌Loreo;45.059880;12.191940
OCPI-129-b9b9cf4a-5285-4297-a278-e34bb5d90f42;fast;Via Mariangela Marangon, 37 ‌Rosolina;45.074368;12.237099
INGE-6203172A0141;slow,fast;Via Santa Teresa, 7 ‌Rosolina;45.068359;12.244469
OCPI-129-e313f54f-c556-4784-a3aa-495df6cf16b3;fast;Viale Toni Gardin, 83 ‌Rosolina;45.086795;12.335550
OCPI-129-4ebed87b-81f9-4efb-8cb6-c7e426de74f5;fast;Viale Toni Gardin, 9 ‌Rosolina;45.081274;12.338696
OCPI-129-4e481c32-c2a7-4a26-bb96-2012373f9022;fast;Via del Frassino, 15 ‌Rosolina;45.082971;12.344037
OCPI-129-5311736b-0075-4ff9-b212-2254aa88214b;fast;Via Sesta Est, 5 ‌Rosolina;45.074145;12.347937
OCPI-129-a59c083c-b641-4577-99c0-4f73b02f4dd4;fast;Via Po di Levante, 4 ‌Rosolina;45.059531;12.353799
OCPI-129-7526325c-f748-4293-925a-005c725756ac;fast;Contrada dei Dogi, 5 ‌Rosolina;45.062857;12.351633
WA-TESLA-47370;fast;Strada Della Braglia undefined ‌Guardamiglio;45.107125;9.685453
OCPI-129-72833bd7-4524-4f77-8935-9144534a0c20;fast;Via Giovanni Paolo, 1 ‌Meleti;45.118180;9.839320
OCPI-130-EVOS_thing2638;slow,fast;VIA DANTE ALIGHIERI ‌Castelvetro Piacentino;45.104000;9.991500
NC-451305419999435;fast;Strada Provinciale ex Strada Statale 10 ‌Cremona;45.130543;9.999435
NC-451352689998191;slow;Via Eridano ‌Cremona;45.135269;9.998191
OCPI-120-ITALLEGO000005;rapid;Via Milano, 18 ‌Cremona;45.143306;9.995539
454912605102174797_1;slow;Via Milano 18 ‌Cremona;45.143341;9.995668
OCPI-130-EVOS_thing4159;fast;VIA MILANO ‌Cremona;45.144472;9.990222
NC-451471639997325;slow;Via Sesto ‌Cremona;45.147163;9.997325
OCPI-130-EVOS_thing4745;fast,slow;Via Sesto 66 - Carrozzeria Fratelli Sala ‌Cremona;45.148360;9.994844
NC-451497949997697;slow;Via Castelleone ‌Cremona;45.149845;9.998246
WA-TESLA-24390;fast;Via dell'Artigianato ‌Cremona;45.149921;9.996059
OCPI-130-EVOS_thing4155;fast;Piazzale Atleti Azzurri D'Italia - Piscine ‌Cremona;45.128278;10.004056
OCPI-130-EVOS_thing9573;slow,fast;VIA DEL PORTO CREMONA ‌Cremona;45.128300;10.000250
OCPI-130-EVOS_thing4171;fast;Via Giuseppina ‌Cremona;45.130639;10.046694
ALFAZERO_SN1800078;fast;Viale Po ‌Cremona;45.130710;10.001470
OCPI-130-EVOS_thing4604;fast;VIA SANTA MARIA IN BETLEM,5 A, 26100 ‌Cremona;45.130935;10.031717
ALFAZERO_SN1800083;fast;Via Bella Chioppella ‌Cremona;45.131260;10.022570
ALFAZERO_SN1900427;fast;Via della Ceramica ‌Cremona;45.131610;10.012720
OCPI-130-EVOS_thing4607;fast;VIA POSTUMIA,20 ‌Cremona;45.135332;10.044976
ALFAZERO_SN1800080;fast;Via Ghisleri ‌Cremona;45.135630;10.035340
CIRCON_6780000119;fast,rapid;Piazza Croce Rossa ‌Cremona;45.137723;10.035683
ALFAZERO_SN1800335;fast;Piazza Gallina ‌Cremona;45.137820;10.022530
ALFAZERO_SN1800347;fast;Corso Garibaldi ‌Cremona;45.138132;10.017307
NC-4513958610008148;slow;Via Angelo Massarotti ‌Cremona;45.139489;10.008116
ALFAZERO_SN1800064;fast;Via Aselli ‌Cremona;45.139600;10.023590
NC-4513983510043152;fast;Via del Macello ‌Cremona;45.139777;10.042688
EVB1847422161984;fast;Via del Macello 10 ‌Cremona;45.140878;10.040267
CIRCON_6780000219;fast,rapid;Piazza Risorgimento ‌Cremona;45.141991;10.015927
NC-4514849610003026;slow;Via Castelleonese ‌Cremona;45.148496;10.003026
OCPI-130-EVOS_thing4173;fast;Piazzale della Croce Rossa ‌Cremona;45.137695;10.033421
OCPI-130-EVOS_thing9512;fast;Via agli Scali - Autostazione ‌Cremona;45.142910;10.019472
OCPI-130-20XP22T3KK4AL00799;fast;Piazza Zelioli Lanzini Ennio, 26100 Cremona C ‌Cremona;45.149915;10.032751
OCPI-130-EVOS_thing4575;fast;VIA BAGNARA 7 ‌Cremona;45.116720;10.068532
OCPI-130-EVOS_thing4422;slow,fast;VIALE CONCORDIA ‌Cremona;45.131056;10.051944
NC-4514253310060921;fast;Via Mantova ‌Cremona;45.142532;10.060921
OCPI-130-EVOS_thing4172;fast;Via Gazzoletto - località San Felice ‌Cremona;45.145722;10.078389
NC-4511567510451889;slow;Via Monte Ortigara ‌Calvatone;45.115675;10.451889
OCPI-130-20XP22T3KK4AL01020;fast;Via Cremona, 46012 Bozzolo MN, Italy ‌Bozzolo;45.108096;10.471805
INGE-6S0A22252487;fast;Cremona, 46012 Bozzolo MN ‌Bozzolo;45.108829;10.472940
NC-4514924410643817;slow;Strada Provinciale ex Strada Statale 10 ‌Castellucchio;45.149239;10.643820
OCPI-130-EVOS_thing4319;fast,slow;VIA FERRUCCIO PARRI, 1 - IPERTOSANO ‌Curtatone;45.130517;10.741159
WA-TESLA-29222;fast;Via Parma ‌Cerese;45.124560;10.788388
NC-4513315410769543;slow;Strada Circonvallazione Sud 4 ‌Loc. Levata, Curtatone;45.133154;10.769543
OCPI-238-IT*GCE*EDCEC3CLWUAY1;fast,rapid;Via Parma, 5/1 ‌Mantova;45.139721;10.793641
OCPI-128-90c1adb9-9873-40db-8525-f256438e6ca9;fast;Viale Te ‌Mantova;45.145237;10.794913
OCPI-128-17bc9303-ac68-11e9-b19a-020100016614;fast;Viale Salvador Allende ‌Mantova;45.147728;10.796946
OCPI-192-HYC_150_22BZ0987A;rapid;Via Capri ‌Mantova;45.148862;10.766033
NC-4513015410872632;slow;Strada Francesco Rismondo ‌Mantova;45.130154;10.872632
NC-4532081510504158;slow;Via Gorizia ‌Barbasso;45.116665;10.916474
NC-4512035910905952;slow;Strada Ostigliese Ovest ‌Barbasso;45.120358;10.905952
OCPI-128-6594a45d-75c8-44b3-90ef-9cf8c57f6e77;fast;Via Ruffilli ‌Villimpenta;45.145390;11.027691
OCPI-129-4fbb6c91-38a8-4cc8-8f6f-f58d0164e99c;fast;Via Dante Alighieri, 125 ‌Castagnaro;45.121637;11.409963
OCPI-129-c8a3fb65-0a09-4d06-8301-f7219e6eb9dd;fast;SP91, 14 ‌Piacenza d'Adige;45.127120;11.547250
OCPI-129-59b5e508-3aee-4e82-bd21-25acb7d26865;fast;Via Saguedo Centro ‌Lendinara;45.101781;11.591490
OCPI-129-cea39da9-d720-4020-982f-32516f4286ed;fast;Via degli Orti, 21 ‌Lusia;45.100920;11.668430
OCPI-130-EVOS_thing4376;slow,fast;Piazza Polesani nel mondo ‌Rovigo;45.104711;11.789215
OCPI-130-EVOS_thing4302;fast;Via Roma 90 - Hotel Petrarca ‌Boara Pisani;45.119268;11.771914
NC-4511933611770977;fast;Via Roma ‌Boara Pisani;45.119336;11.770977
OCPI-129-b7685b0f-1a62-45a8-8dfe-0eb11101b2ec;fast;Strada Provinciale 45, 1 ‌Stanghella;45.134360;11.755300
OCPI-129-271c15c6-1af5-4720-a0be-79dfab56e2c8;fast;Viale dei Mille, 412 ‌Rovigo;45.110830;11.846650
NC-4514823512080959;slow;Via dell'Industria 1 ‌Cavarzere;45.148235;12.080959
NC-4512369212323974;fast;Via dei Francesi ‌Rosolina Mare;45.123692;12.323974
NC-4512916012322314;slow;Via Trieste 3 ‌Rosolina Mare;45.129162;12.322314
451769639637573-NC_1;fast;Strada Provinciale 234 ‌Casalpusterlengo;45.175800;9.629259
NC-451758609655570;slow;Via Labriola ‌Casalpusterlengo;45.177050;9.633893
OCPI-130-19XP22T3KK4AZ00689;fast,slow;Viale L. Da Vinci, 16, 26845 Codogno LO, Ital ‌Codogno;45.163486;9.696047
OCPI-130-EVOS_thing4616;fast;VIA SALVO D'ACQUISTO - CONAD ‌Casalpusterlengo;45.174931;9.656059
OCPI-238-IT*GCE*EACIN6A4GRCM1;fast,rapid;Viale Guglielmo Marconi, 2 ‌Codogno;45.159801;9.710340
NC-451598269710723;fast,rapid;Viale Guglielmo Marconi, 2 ‌Codogno;45.159831;9.710632
NC-451680819765898;slow;Via Vittorio Emanuele II ‌Maleo;45.168058;9.765984
OCPI-130-19XP22T3KK1AT00024;fast;Via Guglielmo Marconi - PARCHEGGIO CIMITERO ‌Pizzighettone;45.185404;9.793053
OCPI-130-19XP22T3KK1AT00011;fast;Piazza Mercato ‌Pizzighettone;45.186702;9.777891
OCPI-130-19XP22T5HK1AL00159;slow,fast;Piazza d'Armi - MUSEO DELLE PRIGIONI ‌Pizzighettone;45.187393;9.783581
OCPI-130-20XP22T3KK1AL00725;fast;Via Privata, 26026 Roggione CR, Italia ‌Pizzighettone;45.182860;9.808368
OCPI-130-EVOS_thing4608;fast;Via Gaetani - Loc. Cavatigozzi ‌Cremona;45.151386;9.960740
OCPI-130-18XM32T77B3W000093;rapid,fast;Via degli Artigiani - IPERCOOP ‌Cremona;45.151476;9.996788
EDS_TOY_0009;fast;Via Castelleone 114 ‌Cremona;45.152306;9.996972
EDS_TOY_0008;fast;Via Castelleone 67 ‌Cremona;45.152861;9.996972
OCPI-128-ee965bb8-499d-4cd3-854b-049664970394;fast,rapid;Via Castelleone ‌Cremona;45.156850;9.988628
NC-451619969983741;fast;Via Castelleone ‌Cremona;45.161995;9.983741
NC-451637159962096;fast;Via Castelverde ‌Casanova del Morbasco;45.163715;9.962096
OCPI-130-19XP22T3KK4AS00024;fast;Via del brolo 8a - Crema Diesel ‌Cremona;45.163854;9.975975
ALFAZERO_SN1800337;fast;Via delle Fiamme Gialle ‌Cremona;45.151802;10.014539
NC-4515185110011139;slow;Via Seminario ‌Cremona;45.151851;10.011139
OCPI-130-EVOS_thing4609;fast;Loc. Migliaro - Via Migliaro ‌Cremona;45.160500;10.012400
OCPI-130-EVOS_thing4606;fast;VIA DELLA CASTELLA 12A ‌Cremona;45.164189;10.022461
OCPI-130-EVOS_thing4605;fast;VIA VOLONTARI DEL SANGUE 1D ‌Cremona;45.150105;10.051194
NC-4515471210100786;fast;Distributore di benzina – ‌Centro Commerciale;45.154654;10.100567
WA-TESLA-38573;fast;Strada Canneto Fontanella ‌Runate;45.171091;10.357357
OCPI-129-180b30bb-f431-447a-8cd7-34b9ca25eea9;fast;Via E. Chittò, 4 ‌Mariana Mantovana;45.196587;10.488006
OCPI-129-6c099028-3ec9-49ce-8d3c-cf9d833dfea6;fast;Piazza Risorgimento, 3 ‌Redondesco;45.166960;10.513130
OCPI-129-046c252e-c898-408d-a353-c02404ca650c;fast;Via Guglielmo Marconi ‌Gazoldo degli Ippoliti;45.198474;10.579146
NC-4516464110581289;fast;Strada Gazzo ‌Cimbriolo;45.164634;10.581175
OCPI-130-20XP22T3KK4AL01053;fast;Via Francesca - PARCHEGGIO PALESTRA RIVALTA ‌Rivalta Sul Mincio;45.176747;10.676543
OCPI-130-20XP22T5HK1AL00224;slow,fast;Via dei Napoletani ‌Curtatone;45.150533;10.722013
OCPI-130-21XM32T7KK3AR00058;rapid;Via Giovanni Campia, Curtatone MN, Italy ‌Curtatone;45.153564;10.728045
NC-4515386610726148;slow;Strada Provinciale ex Strada Statale 10 ‌Mantova;45.153866;10.726148
NC-4515549310782022;fast,rapid;Via Luca Fancelli ‌Mantova;45.155493;10.782022
OCPI-128-705af147-ac53-11e9-b19a-020100016614;fast;Corso Libertà ‌Mantova;45.156694;10.791035
OCPI-128-705ae892-ac53-11e9-b19a-020100016614;fast;Largo di Porta Pradella ‌Mantova;45.157434;10.781906
OCPI-129-f65f91e6-e44f-4951-af91-079efb9f038d;fast;Via Verona, 34 ‌Mantova;45.174590;10.786910
OCPI-258-IT*911*E*IT*000237*0000001;rapid;Via Parigi 4 ‌Porto Mantovano MN;45.188900;10.773800
OCPI-129-edac3f5b-0959-4e71-9799-89db5bc3a9a8;fast;Via Londra, 25 ‌Porto Mantovano;45.192110;10.773490
EDS_TOY_0090;fast;Strada Marmirolo 5 ‌Porto Mantovano;45.198972;10.764778
OCPI-128-17bc9228-ac68-11e9-b19a-020100016614;fast;Piazzale della Resistenza ‌Porto Mantovano;45.199553;10.797025
OCPI-128-17bc9147-ac68-11e9-b19a-020100016614;fast;Strada Cipata ‌Mantova;45.162125;10.811539
NC-4516425010828856;slow;Strada Provinciale ex Strada Statale 10 ‌Case Ghisiolo;45.164250;10.828856
WA-TESLA-30112;fast;Via Pietro Verri ‌Case Ghisiolo;45.165875;10.828913
