"idStation","speed","location","lat","lng","Sigla","Provincia"
"OCPI-130-EVOS_thing9678","fast","Via Brigate Cento Croci ‌Deiva Marina","44.225478","9.534496","SP","la spezia"
"NC-442531578446906","slow,fast","Via 25 Aprile 37 ‌Bergeggi","44.253157","8.446906","SV","savona"
"NC-442538108447076","slow","Via XXV Aprile ‌Bergeggi","44.25381","8.447076","SV","savona"
"DW-220451","fast","Via Aurelia, 278c ‌Vado Ligure","44.264312","8.442383","SV","savona"
"veefil-62100038","rapid","Via Piave ‌Vado Ligure","44.265093","8.42523","SV","savona"
"OCPI-126-t53_it1_0717_016","rapid","Via Trieste ‌Vado Ligure","44.26625","8.43147","SV","savona"
"NC-442704469396173","fast","Via della Chiusa 28 ‌Sestri Levante","44.270139","9.396648","GE","genova"
"NC-442715509394187","fast","Viale Rimembranza ‌Sestri Levante","44.27155","9.394187","GE","genova"
"44276192612105699396249912679195-NC_1","fast","Via Olive di Stanghe ‌Sestri Levante","44.276192","9.39625","GE","genova"
"NC-442645679420352","fast","Via Monsignor Salvatore Vattuone ‌Sestri Levante","44.26453","9.42049","GE","genova"
"NC-443426507034052","slow","Via Saretto ‌Pietraporzio","44.34265","7.034052","CN","cuneo"
"OCPI-126-SC0044.CB","slow,fast","Via Rialpo ‌Demonte","44.31607","7.30339","CN","cuneo"
"NC-443181477304930","rapid","Via Traversere ‌Demonte","44.318147","7.30493","CN","cuneo"
"OCPI-126-SC0048.CB","slow,fast","Via Avena ‌Borgo San Dalmazzo","44.32861","7.48753","CN","cuneo"
"NC-443312177549003","slow","Corso Trieste ‌Boves","44.331145","7.548936","CN","cuneo"
"OCPI-130-EVOS_thing2292","fast","Viale Giovanni XXIII, 12 ‌Boves","44.332685","7.522856","CN","cuneo"
"NC-443023837677904","slow","Regione Gambarello ‌Chiusa di Pesio","44.302114","7.678188","CN","cuneo"
"NC-443138807707414","slow","Via Mortè ‌Chiusa di Pesio","44.31388","7.707414","CN","cuneo"
"OCPI-126-SC0053.CB","slow,fast","Piazza della Rimembranza ‌Villanova Mondovì","44.34743","7.76203","CN","cuneo"
"NC-443031287889088","fast","Località Gaggino 1 ‌Roburent","44.303128","7.889088","CN","cuneo"
"NC-443115757851853","slow","Località Gaggino 1 ‌Roburent","44.311575","7.851853","CN","cuneo"
"OCPI-130-EVOS_thing19075","fast,rapid","Via alle Cantine ‌Albisola Superiore","44.33705","8.510731","SV","savona"
"OCPI-130-19XP22T5HK1AL00175","slow,fast","Piazza San Michele ‌Celle Ligure","44.345995","8.544011","SV","savona"
"NC-443456968552062","slow","Via Monte Tabor, 26 ‌Celle Ligure","44.345654","8.551783","SV","savona"
"OCPI-130-EVOS_thing3679","fast","Via Negrin ‌Celle Ligure","44.346374","8.55826","SV","savona"
"NC-443039299208132","slow","Piazza della Libertà ‌Portofino","44.303928","9.208132","GE","genova"
"WA-TESLA-19738","fast","Via Milite Ignoto ‌Santa Margherita Ligure","44.32559","9.215243","GE","genova"
"NC-443272259215404","slow","Via Milite Ignoto ‌Santa Margherita Ligure","44.327225","9.215404","GE","genova"
"OCPI-128-8f113790-0121-4fc4-b4f4-849e2833ad48","fast","Calata del Porto ‌Santa Margherita Ligure","44.329991","9.216571","GE","genova"
"NC-443336819211701","slow,fast","Via della Vittoria 18A ‌Santa Margherita Ligure","44.333681","9.211701","GE","genova"
"OCPI-126-GS707.M504","slow,fast","Piazza Mazzini ‌Santa Margherita Ligure","44.33464","9.21043","GE","genova"
"OCPI-126-GS542.M504","slow,fast","Via A. Gramsci ‌Santa Margherita Ligure","44.335693","9.214659","GE","genova"
"NC-443371629217609","fast","Via Privata Assunta Costa ‌Santa Margherita Ligure","44.337162","9.217609","GE","genova"
"WA-TESLA-43198","fast","S. Margherita L. ‌Rapallo","44.338329","9.222458","GE","genova"
"OCPI-218-IT*JOI*EJN000031","fast","Via Cristoforo Colombo 56 ‌Zoagli","44.33922","9.26856","GE","genova"
"OCPI-126-SC0118.CB","slow,fast","Via dei Devoto ‌Lavagna","44.306819","9.343694","GE","genova"
"1376602.00288","fast","Viale Groppo ‌Chiavari","44.312038","9.330634","GE","genova"
"OCPI-126-GS540.M504","slow,fast","Corso Cristoforo Colombo, 37 ‌Chiavari","44.31359","9.32396","GE","genova"
"OCPI-129-12dbb048-4edc-4369-aab9-d35a4a321d34","fast","Via Miramare, 55 ‌Leivi","44.33628","9.333691","GE","genova"
"NC-443000569377502","slow","Via Costa 18 ‌Lavagna","44.300056","9.377502","GE","genova"
"OCPI-130-20XP22T5HK4AZ00029","slow,fast","Strada Provinciale San Pietro Vara ‌Varese Ligure","44.334781","9.589174","SP","la spezia"
"OCPI-130-20XP22T5HK4AZ00030","slow,fast","Via Salterana ‌Varese Ligure","44.335392","9.587888","SP","la spezia"
"NC-443858517121637","slow","Paso Fauniera ‌Castelmagno","44.385851","7.121637","CN","cuneo"
"NC-443983757173014","slow","Borgata Ruà ‌Castelmagno","44.398375","7.173014","CN","cuneo"
"NC-443833407467866","slow","Via Roma ‌Cervasca","44.38311","7.468221","CN","cuneo"
"OCPI-172-50","fast","Via Cascina Colombaro ‌Cuneo (CN)","44.374948","7.520155","CN","cuneo"
"NC-443756547521973","slow","Via Cascina Colombaro ‌Cuneo","44.375654","7.521973","CN","cuneo"
"OCPI-126-SC0110.CB","slow,fast","Piazza della Costituzione ‌Cuneo","44.378361","7.534919","SV","savona"
"OCPI-126-SC0111.CB","slow,fast","Piazza Europa ‌Cuneo","44.383522","7.541906","CN","cuneo"
"OCPI-126-SC0108.CB","slow,fast","Via Luigi Gallo ‌Cuneo","44.385367","7.545695","CN","cuneo"
"OCPI-126-SC0109.CB","slow,fast","Viale degli Angeli ‌Cuneo","44.386791","7.54863","CN","cuneo"
"WA-TESLA-33348","fast","Piazza Tancredi Galimberti ‌Cuneo","44.389751","7.548927","CN","cuneo"
"OCPI-126-SC0107.CB","slow,fast","Via Bonelli ‌Cuneo","44.389894","7.549347","CN","cuneo"
"OCPI-126-SC0106.CB","slow,fast","Lungostura John Fitzgerald Kennedy ‌Cuneo","44.391578","7.543024","SV","savona"
"EDS_TOY_0055","fast","Via Valle Maira, 44 ‌Cuneo","44.396167","7.533","CN","cuneo"
"NC-443900767578840","slow","Via Savona 81 ‌Cuneo","44.390076","7.57884","CN","cuneo"
"NC-443925847551797","slow","Via Savigliano ‌Cuneo","44.392584","7.551797","CN","cuneo"
"OCPI-126-SC0043.CB","slow,fast","Piazza Torino ‌Cuneo","44.395092","7.554052","CN","cuneo"
"OCPI-218-IT*JOI*EJN000712","fast","Via Mondovì 88 ‌Beinette","44.36747","7.65218","CN","cuneo"
"NC-443694067711258","fast","Via Villanova Mondovì ‌Pianfei","44.369406","7.711258","CN","cuneo"
"NC-443898347722051","slow","Strada Provinciale 4 ‌Pianfei","44.389834","7.722051","CN","cuneo"
"OCPI-130-EVOS_thing2427","slow,fast","Strada Bongiovanni ‌Villanova Mondovì","44.353637","7.785051","CN","cuneo"
"EDS_TOY_0094","fast","Via Silvestrini 9 ‌Villanova Mondovì","44.354111","7.784","CN","cuneo"
"OCPI-126-SC0052.CB","slow,fast","Via al Santuario ‌Vicoforte","44.36963","7.86806","CN","cuneo"
"OCPI-130-20XP22T5HK4AL00142","slow,fast","Via del Poggio ‌Vicoforte","44.364029","7.876916","CN","cuneo"
"WA-ENELIT-5077","slow,fast","Via Roma ‌Valzemola","44.361967","8.191757","SV","savona"
"OCPI-130-19XP22T3KK4AD00103","fast","Viale Cimitero ‌Millesimo","44.3758","8.19851","SV","savona"
"OCPI-130-19XP22T3KK4AD00182","fast","PIAZZA PERTINI ‌Millesimo","44.364577","8.208335","SV","savona"
"NC-443865138281817","fast","Corso Brigate Partigiane ‌Cairo Montenotte","44.386513","8.281817","SV","savona"
"OCPI-126-GS508.M504","fast","Piazza Abba ‌Cairo Montenotte","44.399639","8.273435","SV","savona"
"WA-TESLA-10284","slow,rapid","Via Savona ‌Varazze","44.3517","8.565417","SV","savona"
"NC-443566668568798","slow","Via Torino 36-38 ‌Varazze","44.356589","8.568685","SV","savona"
"NC-443626738596008","slow","Via Genova 43 ‌Varazze","44.362675","8.596008","SV","savona"
"OCPI-126-GS546.M504","slow,fast","Piazza Maggetti ‌Cogoleto","44.38994","8.645039","GE","genova"
"OCPI-126-GS495.M504","fast","Via Enea Recagno ‌Cogoleto","44.39021","8.64301","GE","genova"
"OCPI-130-18XP22T3KK4AH00331_4ddeuzyngb","fast","Piazza Rossetti ‌Genova","44.396533","8.945083","GE","genova"
"OCPI-130-EVOS_thing2506","slow,fast","Viale delle Brigate Partigiane ‌Genova","44.397817","8.943959","GE","genova"
"OCPI-130-EVOS_thing2593","slow,fast","Piazza San Francesco d'Assisi ‌Genova","44.399283","8.935134","GE","genova"
"OCPI-130-EVOS_thing2594","slow,fast","Viale Aspromonte 2 ‌Genova","44.399591","8.940181","GE","genova"
"OCPI-130-18XP22T5HK4AH00217_4dcd86xtlu","slow,fast","Piazza Egisto Sivelli ‌Genova","44.388341","8.995234","GE","genova"
"OCPI-130-EVOS_thing3658","fast","Corso Italia, 1 ‌Genova","44.389878","8.972713","GE","genova"
"OCPI-130-EVOS_thing2514","slow,fast","Via V Maggio, 4d ‌Genova","44.391752","8.987121","GE","genova"
"NC-443925378989081","slow","Via Gerolamo Gaslini ‌Genova","44.392536","8.989081","GE","genova"
"IT*IRE*GEDGMCL001","fast","Via Don Giovanni Minzoni ‌Genova","44.392565","8.967235","GE","genova"
"OCPI-126-GS524.M504","slow,fast","Via Piave ‌Genova","44.392616","8.953669","GE","genova"
"NC-443938228954810","rapid","Via Piave ‌Genova","44.393822","8.95481","GE","genova"
"OCPI-130-EVOS_thing2222","fast","VIALE NAZARIO SAURO 6 ‌Genova","44.394036","8.961496","GE","genova"
"OCPI-126-T124-IT1-3021-167","rapid","Piazza Leonardo da Vinci ‌Genova","44.397371","8.965224","GE","genova"
"OCPI-130-19XP22T5HK1AL00048","slow,fast","Via Francesco Domenico Guerrazzi, 4 ‌Genova","44.394301","8.967732","GE","genova"
"OCPI-130-EVOS_thing2516","slow,fast","Via Vittorino Era, 6 ‌Genova","44.394988","8.983148","GE","genova"
"OCPI-130-EVOS_thing9557","fast","Piazza Caprera ‌Genova","44.395428","8.974847","GE","genova"
"OCPI-130-EVOS_thing2198","fast","Largo Francesco Cattanei ‌Genova","44.396244","8.9911","GE","genova"
"OCPI-130-20XP22T3KK4AL00173","fast","Piazza Leonardo Da Vinci ‌Genova","44.397492","8.96494","GE","genova"
"OCPI-130-EVOS_thing2289","fast","Via delle Genziane 26 ‌Genova","44.397675","8.999776","GE","genova"
"OCPI-130-20XP22T3KK1AL00562","fast","Piazza Leopardi, 4 ‌Genova","44.399417","8.960714","GE","genova"
"OCPI-130-EVOS_thing2210","fast","Piazza Duca degli Abruzzi ‌Genova","44.385208","9.035545","GE","genova"
"OCPI-130-EVOS_thing9622","fast","VIA PAGANO ‌Genova","44.385547","9.031714","GE","genova"
"OCPI-130-20XP22T3KK1AL00563","fast","Corso Europa, 1081 ‌Genova","44.393905","9.000804","GE","genova"
"OCPI-126-SC0028.CB","slow,fast","Via Camillo Benso Conte di Cavour, 1-26 ‌Bogliasco","44.3803","9.06811","GE","genova"
"DW-190150","fast","Piazza Nicoloso da Recco ‌Recco","44.362114","9.143492","GE","genova"
"NC-443502869231628","fast,rapid","Piazza delle Nazioni ‌Rapallo","44.350285","9.231628","GE","genova"
"NC-443520949222742","fast","Corso Goffredo Mameli 234 ‌Rapallo","44.352094","9.222742","GE","genova"
"OCPI-126-GS291.M504","slow","Via Sant'Anna, 58 ‌Rapallo","44.35408","9.21253","GE","genova"
"OCPI-129-9f6fa8f2-177b-46f2-9d01-8709fbeb7a56","fast","Via Pian dei Ratti, 28 ‌Orero","44.39382","9.2708","GE","genova"
"NC-443781609595408","fast","Via Maurizio Caranza 35 ‌Varese Ligure","44.378199","9.595412","SP","la spezia"
"OCPI-130-19XP22T3KK1AT00010","fast","Strada Provinciale 49 ‌Varese Ligure","44.378964","9.58991","SP","la spezia"
"OCPI-126-SC0046.CB","slow,fast","Via Vecchia Provinciale ‌Pradleves","44.41813","7.28129","CN","cuneo"
"OCPI-126-SC0040.CB","slow,fast","Via S. Paolo ‌Caraglio","44.414703","7.428349","CN","cuneo"
"WA-TESLA-61412","slow,rapid","Via Guido Martino 10 ‌Cuneo","44.420863","7.551261","CN","cuneo"
"NC-444214587555840","fast,rapid","Via Torino 216/a ‌Cuneo","44.421303","7.555861","CN","cuneo"
"OCPI-212-0234ee22-41f7-4a33-a258-d1173d3c9945","fast","Via Torino 234 ‌Cuneo","44.42592","7.55668","CN","cuneo"
"OCPI-258-IT*911*E*IT*000309*0000001","rapid","Via Villafalletto 7 ‌Cuneo","44.4263","7.5535","CN","cuneo"
"NC-444254697724751","slow","Via Mondovì ‌Morozzo","44.425469","7.724751","CN","cuneo"
"OCPI-130-EVOS_thing2426","slow,fast","VIA PRAGALETTO 16 ‌Rocca De' Baldi","44.419638","7.739188","CN","cuneo"
"OCPI-130-EVOS_thing2569","slow,fast","STRADA PROVINCIALE DI VALLE BORMIDA,1, 12079 ‌Saliceto","44.412198","8.16656","PR","parma"
"OCPI-126-GS489.M504","slow,fast","Piazza Salvador Allende ‌Arenzano","44.402134","8.684512","GE","genova"
"OCPI-130-EVOS_thing3664","slow,fast","VIA TITO TOSONOTTI, 16158 ‌Genova","44.429435","8.74407","GE","genova"
"OCPI-130-EVOS_thing2485","slow,fast","Via Pra', 61 ‌Genova","44.426122","8.78958","GE","genova"
"OCPI-130-EVOS_thing3644","slow,fast","Via Prà, 161 A ‌Genova","44.427146","8.776712","GE","genova"
"OCPI-126-SC0119.CB","fast","Via della SS. Trinità, 628 - COOP Palmaro ‌Genova","44.428471","8.777042","GE","genova"
"OCPI-130-EVOS_thing2484","slow,fast","Via Cordanieri ‌Genova","44.428869","8.78828","GE","genova"
"OCPI-130-EVOS_thing2470","slow,fast","Via Giacomo Puccini ‌Genova","44.422695","8.847447","GE","genova"
"OCPI-130-EVOS_thing2497","slow,fast","Via Pegli ‌Genova","44.424535","8.800909","GE","genova"
"OCPI-130-EVOS_thing17772","slow,fast","Largo Fausto Coppi ‌Genova","44.424549","8.849344","GE","genova"
"40802612.00035","slow","Via Merano ‌Genova","44.427881","8.836749","GE","genova"
"OCPI-130-EVOS_thing2417","slow,fast","Via San Pier d'Arena ‌Genova","44.40969","8.890726","GE","genova"
"OCPI-130-EVOS_thing2404","slow,fast","Via San Giovanni d'Acri - Fiumara Park Guido  ‌Genova","44.411418","8.881132","GE","genova"
"OCPI-130-EVOS_thing8289","slow,fast","Via Cantore 28 ‌Genova","44.411539","8.894432","GE","genova"
"OCPI-130-19XP22T5HK1AL00047","slow,fast","VIA BOMBRINI , 51 ‌Genova","44.411843","8.88389","GE","genova"
"OCPI-130-EVOS_thing22314","slow,fast","Via Antonio Pacinotti ‌Genova","44.412258","8.88482","GE","genova"
"OCPI-126-T124-IT1-3021-037","rapid","Via Antonio Pacinotti ‌Genova","44.412371","8.88472","GE","genova"
"NC-444149338866748","fast","Via Umberto Bertolotti ‌Genova","44.414933","8.866748","GE","genova"
"NC-444209948881020","fast","Via Renata Bianchi ‌Genova","44.420994","8.88102","GE","genova"
"1376602.00535","fast","Autostrada dei Fiori ‌Genova","44.429009","8.859655","GE","genova"
"OCPI-129-a0a0e39a-6baf-4a7e-965a-650225dac78c","fast,rapid","Via Giorgio Perlasca, 101 ‌Genova","44.44566","8.89061","GE","genova"
"OCPI-130-EVOS_thing2515","slow,fast","VIA TOMASO GROSSI ‌Genova","44.415437","8.882608","GE","genova"
"OCPI-130-EVOS_thing2478","slow,fast","Via Ludovico Antonio Muratori ‌Genova","44.415635","8.876487","GE","genova"
"OCPI-130-EVOS_thing2480","slow,fast","Via Nino Cervetto ‌Genova","44.416441","8.873204","GE","genova"
"OCPI-130-EVOS_thing2881","fast","VIA EGIDIO TAGLIOLINI ‌Genova","44.421854","8.881848","GE","genova"
"OCPI-130-18XM32T7CB3W000132","rapid,slow,fast","Via Luigi Perini - IKEA ‌Genova","44.422444","8.884177","GE","genova"
"OCPI-130-EVOS_thing2603","slow,fast","Via Sparta ‌Genova","44.424617","8.855361","GE","genova"
"OCPI-130-EVOS_thing2460","slow,fast","Via Sandro Botticelli 1 ‌Genova","44.428648","8.895059","GE","genova"
"OCPI-130-EVOS_thing2450","slow,fast","Via Chiaravagna ‌Genova","44.430239","8.854404","GE","genova"
"OCPI-130-EVOS_thing3184","slow,fast","VIA PIERINO NEGROTTO CAMBIASO,63, 16159 ‌Genova","44.440154","8.895845","GE","genova"
"OCPI-130-EVOS_thing2384","slow,fast","Via Brigata Liguria 87 ‌Genova","44.401742","8.94268","GE","genova"
"OCPI-128-b05169b7-4a68-46c5-8dc6-066cc33c9cdc","fast","Via Ilva ‌Genova","44.402038","8.939102","GE","genova"
"OCPI-130-EVOS_thing2145","fast","Piazza Carignano ‌Genova","44.402293","8.934004","GE","genova"
"OCPI-130-14EP22T5AB1P000129","slow,fast","Piazza Paolo da Novi ‌Genova","44.402384","8.949288","GE","genova"
"OCPI-126-T124-IT1-3021-091","rapid","Corso Andrea Podestà, 12/1 ‌Genova","44.403064","8.939038","GE","genova"
"OCPI-130-EVOS_thing22562","slow,fast","Via Brigata Liguria ‌Genova","44.403941","8.943811","GE","genova"
"OCPI-128-6a114f06-db66-47bc-8319-fd2715c4e611","fast","Via Gabriele d'Annunzio ‌Genova","44.404007","8.935009","MI","milano"
"IT*IRE*GEFSHCL001","fast","Via Fieschi ‌Genova","44.40481","8.936198","GE","genova"
"OCPI-126-GS518.M504","slow,fast","Via di Porta Soprana  ‌Genova","44.406289","8.933379","GE","genova"
"NC-444066568936774","slow","Via XX Settembre 33 ‌Genova","44.406656","8.936774","GE","genova"
"OCPI-207-IT*REV*E189","fast","Piazza Giuseppe Verdi 5 ‌Genova","44.406919","8.945438","GE","genova"
"OCPI-271-GS647.M504","slow,fast","Via delle Casaccie 3 ‌GENOVA","44.40711","8.939229","GE","genova"
"IREN_Passadore_fast","fast,rapid","Largo XII ottobre 4 ‌Genova","44.407323","8.936706","GE","genova"
"OCPI-130-EVOS_thing2459","slow,fast","Via Antiochia 8 ‌Genova","44.404197","8.94892","GE","genova"
"OCPI-130-19XP22T5HK1AL00094","slow,fast","Corso Andrea Podestà, 6 ‌Genova","44.405377","8.939259","GE","genova"
"OCPI-130-EVOS_thing14025","slow,fast","Via Giosuè Carducci ‌Genova","44.405967","8.936289","GE","genova"
"OCPI-130-EVOS_thing9973","slow,fast","Piazza Giacomo Matteotti, 1 ‌Genova","44.407034","8.932207","GE","genova"
"OCPI-130-20XP22T3KK4AZ00039","fast,slow","Via Edmondo de Amicis - Sito a pagamento ‌Genova","44.407113","8.945661","GE","genova"
"OCPI-130-EVOS_thing9871","slow,fast","Via Ettore Vernazza ‌Genova","44.40719","8.93638","GE","genova"
"ETDW_20153","fast","Piazza Piccapietra  ‌Genova","44.407677","8.936302","GE","genova"
"OCPI-126-GS668.M504","slow,fast","Via Turati ‌Genova","44.40833","8.92883","GE","genova"
"WA-TESLA-29159","fast","Vico Domoculta ‌Genova","44.4093","8.935425","GE","genova"
"OCPI-128-9c039494-6fc1-418a-94b1-1b8cafa1e657","rapid","Via Milano ‌Genova","44.409537","8.907455","GE","genova"
"IT*IRE*STMRCL001","rapid","Via Marinai D'Italia ‌Genova","44.40955","8.90745","GE","genova"
"TIV_000001","slow","Via Felice Romani 9 ‌Genova","44.409721","8.945058","GE","genova"
"OCPI-172-318","fast","Via Cantore 8 ‌Genova (GE)","44.410481","8.902157","GE","genova"
"OCPI-130-EVOS_thing22509","slow,fast","Via Magazzini Generali ‌Genova","44.408386","8.923237","GE","genova"
"OCPI-130-EVOS_thing3651","fast","Via De Marini ‌Genova","44.408463","8.901457","GE","genova"
"OCPI-130-EVOS_thing22313","slow,fast","Via di Francia ‌Genova","44.410574","8.905983","GE","genova"
"OCPI-130-EVOS_thing2146","fast","Piazzale Giuseppe Mazzini ‌Genova","44.410851","8.937379","GE","genova"
"OCPI-130-EVOS_thing22353","slow,fast","Piazza Marsala ‌Genova","44.411164","8.938798","GE","genova"
"OCPI-130-EVOS_thing5769","slow,fast","Via Gramsci ang. Piazza Caricamento ‌Genova","44.411182","8.928593","GE","genova"
"IT*IRE*GEGMSCL001","fast","Via Antonio Gramsci ‌Genova","44.412427","8.927441","GE","genova"
"IT*IRE*ETMNNCL0001","fast","Piazza Manin ‌Genova","44.413437","8.947201","GE","genova"
"444144748933918-NC_1","slow","Piazza Goffredo Villa ‌Genova","44.414474","8.933918","GE","genova"
"OCPI-126-T124-IT1-3221-049","rapid","Corso Firenze ‌Genova","44.418451","8.934583","GE","genova"
"OCPI-130-EVOS_thing2380","slow,fast","Piazza dello Zerbino ‌Genova","44.412703","8.947895","GE","genova"
"OCPI-130-EVOS_thing3180","slow,fast","Largo Riccardo Pacifici ‌Genova","44.413416","8.941955","GE","genova"
"OCPI-130-EVOS_thing2586","slow,fast","Via Marino Boccanegra ‌Genova","44.414167","8.924722","GE","genova"
"OCPI-130-EVOS_thing2503","slow,fast","Corso Magenta 11 ‌Genova","44.414603","8.938519","GE","genova"
"OCPI-130-EVOS_thing2929","fast","Via Brignole d Ferrari 2 ‌Genova","44.4147","8.9298","GE","genova"
"OCPI-130-EVOS_thing2407","slow,fast","Via Bruno Buozzi ‌Genova","44.414945","8.914701","GE","genova"
"OCPI-130-14EP22T5AB1P000156","slow,fast","Via Brignole de Ferrari ‌Genova","44.415118","8.928642","GE","genova"
"OCPI-130-EVOS_thing9874","slow,fast","Piazza Acquaverde 12 ‌Genova","44.416321","8.922453","GE","genova"
"OCPI-130-20XP22T3KK4AZ00037","fast","Via Andrea Doria - Sito a pagamento ‌Genova","44.41669","8.919858","GE","genova"
"OCPI-130-EVOS_thing2493","slow,fast","VIA ALIZERI 3B ‌Genova","44.416919","8.909356","GE","genova"
"OCPI-130-EVOS_thing2568","slow,fast","Piazzale Marassi ‌Genova","44.418213","8.949603","GE","genova"
"OCPI-130-EVOS_thing2461","slow,fast","Via Bari - Largo S Francesco Da Paola ‌Genova","44.418835","8.915432","GE","genova"
"OCPI-130-EVOS_thing2598","slow,fast","Corso Dogali 17 ‌Genova","44.418837","8.92485","GE","genova"
"OCPI-130-20XM32T8KK4AR00027","fast,rapid","Via Lungobisagno Istria ‌Genova","44.425246","8.948363","GE","genova"
"OCPI-130-EVOS_thing8239","fast","Via Isonso 24 ‌Genova","44.40032","8.981876","GE","genova"
"OCPI-130-EVOS_thing2489","slow,fast","VIA TREBISONDA 21 ‌Genova","44.401165","8.953074","GE","genova"
"OCPI-130-EVOS_thing2504","slow,fast","Via Dodecaneso 23 ‌Genova","44.401214","8.968995","GE","genova"
"OCPI-130-EVOS_thing2512","slow,fast","Via Bainsizza 40 ‌Genova","44.40126","8.984797","GE","genova"
"OCPI-130-EVOS_thing2510","slow,fast","Viale Francesco Causa 8 ‌Genova","44.402021","8.960591","GE","genova"
"OCPI-130-EVOS_thing3661","slow,fast","PIAZZA TOMMASEO ‌Genova","44.40235","8.954592","GE","genova"
"OCPI-126-GS501.M504","slow,fast","Viale Benedetto XV ‌Genova","44.40625","8.968619","GE","genova"
"OCPI-128-91b1eb49-ac8e-11e9-b19a-020100016614","fast","Via Carlo Dalmazio Minoretti ‌Genova","44.409444","8.983333","GE","genova"
"IT*IRE*ETCANCL0001","fast","Via Canevari ‌Genova","44.414793","8.951692","GE","genova"
"OCPI-271-GS578.M504","fast","Lungobisagno Dalmazia, 33 ‌GENOVA","44.438658","8.963512","GE","genova"
"OCPI-126-T124-IT1-3621-012","rapid","Piazzale Bligny ‌Genova","44.439365","8.965212","GE","genova"
"OCPI-130-20XP22T3KK4AL00716","fast","Via Filippo Corridoni ‌Genova","44.404214","8.963694","GE","genova"
"DW-000054","fast","Corso Europa, 300 ‌Genova","44.405314","8.981649","GE","genova"
"OCPI-130-EVOS_thing2549","slow,fast","Via Torti ‌Genova","44.405855","8.966171","GE","genova"
"OCPI-130-EVOS_thing2409","slow,fast","Via Tagliamento ‌Genova","44.4063","8.97781","GE","genova"
"OCPI-130-EVOS_thing2474","slow,fast","Piazza Terralba, Genova ‌Genova","44.406391","8.959883","GE","genova"
"OCPI-130-EVOS_thing2614","slow,fast","VIA MANZONI 12 ‌Genova","44.40762","8.952005","GE","genova"
"OCPI-130-EVOS_thing2408","slow,fast","VIA BORGORATTI, 37 ‌Genova","44.407862","8.978966","GE","genova"
"OCPI-130-EVOS_thing2048","slow,fast","Via Evangelista Torricelli, 13 ‌Genova","44.409489","8.98908","GE","genova"
"OCPI-130-EVOS_thing2905","fast","Via Canevari ‌Genova","44.409847","8.951335","GE","genova"
"OCPI-130-EVOS_thing2856","fast","CORSO SARDEGNA 73 ‌Genova","44.4101","8.9547","GE","genova"
"OCPI-130-EVOS_thing3181","slow,fast","Piazza Stanislao Solari ‌Genova","44.412721","8.958759","GE","genova"
"OCPI-130-EVOS_thing2572","slow,fast","Piazzale Paul Valery ‌Genova","44.41958","8.952809","GE","genova"
"OCPI-130-18XP22T5HK4AH00163_4dh17dhk9n","slow,fast","Via Leonardo Fea ‌Genova","44.424906","8.960219","GE","genova"
"OCPI-130-18XP22T5HK1AG00049_4dhix92d24","slow,fast","Via Piacenza ‌Genova","44.428763","8.95286","GE","genova"
"OCPI-130-EVOS_thing2505","slow,fast","Via Ponte Carrega ‌Genova","44.435675","8.963723","GE","genova"
"OCPI-130-EVOS_thing2508","slow,fast","PIAZZA DELLA CHIESA DI SANT'EUSEBIO ‌Genova","44.44333","8.987402","GE","genova"
"OCPI-130-EVOS_thing18545","slow,fast","Via Benito Merlanti ‌Genova","44.432072","9.018274","GE","genova"
"EDS_TOY_0016","fast","Via Pedullà 13 ‌Genova","44.446833","9.002417","GE","genova"
"OCPI-130-EVOS_thing2451","slow,fast","Via Struppa ‌Genova","44.447556","9.003264","GE","genova"
"OCPI-130-EVOS_thing2311","fast","Piazzale Brigata Volante Severino ‌Genova","44.449698","9.021836","GE","genova"
"OCPI-130-EVOS_thing5086","slow,fast","Via Aimone Martini ‌Bargagli","44.446656","9.088306","GE","genova"
"OCPI-130-19XP22T5HK4AD00023","slow,fast","Località Gattorna ‌Moconesi","44.428539","9.184417","GE","genova"
"OCPI-129-481f9e4a-eb35-4a09-b81d-3b116bb7da2f","fast","Via Statale Monleone, 92 ‌Cicagna","44.40333","9.24781","GE","genova"
"OCPI-129-15a35ce5-da01-456e-9471-1efea6a6e4bc","fast","Viale Italia, 6 ‌Cicagna","44.40882","9.23666","GE","genova"
"OCPI-130-19XP22T5HK4AD00021","slow,fast","Via Macaggi ‌Moconesi","44.420332","9.209093","GE","genova"
"OCPI-126-SC0050.CB","slow,fast","Via Giuseppe Garibaldi ‌Dronero","44.469587","7.359727","CN","cuneo"
"NC-444581647799458","slow,fast","Via Langhe, 108 ‌Magliano Alpi","44.458402","7.799908","CN","cuneo"
"NC-444617957822322","slow,fast","Via Tomatis ‌Magliano Alpi","44.461787","7.822427","CN","cuneo"
"OCPI-130-19XM32T7GB3W000032","rapid","PIAZZA MERCATO ‌Carrù","44.478932","7.875139","CN","cuneo"
"OCPI-130-20XP22T3KK1AL00397","fast","Piazza Monsignor Giovanni Dadone ‌Murazzano","44.475891","8.020397","CN","cuneo"
"OCPI-130-19XP22T3KK4AZ00835","fast","Piazza XX Settembre ‌Monesiglio","44.464923","8.116991","CN","cuneo"
"OCPI-172-241","fast","Via Romairone 14 ‌Genova","44.47573","8.897094","GE","genova"
"OCPI-130-EVOS_thing2496","slow,fast","Via Giovanni Battista Custo ‌Genova","44.459047","8.900556","GE","genova"
